ID,Eco_Final_Pred,Movement_Final_Pred,Dmg_Final_Pred,Flash_Final_Pred,Grenade_Final_Pred,Kill_Final_Pred,Wf_Final_Pred,isCheater
女明星^_g151-n-20230827062012974551493,4.9539683e-08,1.4746206e-08,2.6119224e-08,1.4360609e-12,0.0,1.9953860000000001e-22,0.0,0
夜雨时FQ_g151-n-20230827062012974551493,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.5458282e-12,0.0,1.3711121e-15,0.01903294,1
ian0315_g151-n-20230827062012974551493,4.9539683e-08,1.4746206e-08,2.6119226e-08,2.896735e-11,0.0,4.6309657e-23,0.052145567,0
伟四_g151-n-20230827062012974551493,4.9539683e-08,1.4746206e-08,2.6119226e-08,9.518815e-12,0.0,1.7435305e-29,2.6866672999999997e-18,0
Mr_Lin!_g151-n-20230827062012974551493,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.3108856e-11,0.0,8.912525e-21,0.12101501,0
494552845_g151-n-20230816031350423667779,4.9539683e-08,1.4746206e-08,2.6119224e-08,3.655132e-10,0.0,1.353077e-15,7.1964643e-31,0
Byebz_g151-n-20230816031350423667779,4.9539683e-08,1.4746206e-08,2.6119224e-08,5.4909627e-12,0.0,1.8879945e-20,0.07495493,0
故事止于秋天_g151-n-20230816031350423667779,4.9539683e-08,1.4746206e-08,2.6119233e-08,1.3651356e-11,0.0,2.4948954000000002e-26,0.10524965,0
tuoliaopej_g151-n-20230816031350423667779,4.9539683e-08,1.4746206e-08,2.6119231e-08,1.895805e-11,6.678742e-30,3.66178e-08,0.016651323,0
jiaocaileq_g151-n-20230816031350423667779,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.6023086e-11,0.0,2.7103831e-16,4.118835e-13,1
用户名审核中_g151-n-20230816031350423667779,4.9539683e-08,1.4746206e-08,2.6119226e-08,3.7533454e-10,3.0652053000000003e-38,1.1929524600000001e-23,3.2757404e-12,0
艺术就是MzRa1n_g151-n-20230816031350423667779,4.9539683e-08,1.4746206e-08,2.6119226e-08,4.1449648e-12,7.069328e-19,4.3927772e-20,4.5997544e-19,0
奇遇小可爱_g151-n-20230816031350423667779,4.9539683e-08,1.4746206e-08,2.6119235e-08,9.615405e-11,0.0,2.3963913e-21,3.3918536e-12,0
xgaguo_g152-n-20230825085759719164793,4.9539683e-08,1.4746207e-08,2.6119226e-08,5.4909627e-12,0.0,6.858071e-15,0.25366816,0
喵酱喵喵_g152-n-20230825085759719164793,4.9539683e-08,1.4746207e-08,2.6119222e-08,8.912505e-12,0.0,2.8500524e-31,0.35002396,0
小艺帮_g152-n-20230825085759719164793,4.9539683e-08,1.4746206e-08,2.6119235e-08,9.833844e-10,0.0,1.0363498e-19,0.07014587,0
jd22_g152-n-20230825085759719164793,4.9539683e-08,1.4746207e-08,2.6119226e-08,2.1340457e-10,3.1646690000000003e-22,1.4471589e-23,0.21530023,0
高冷厌世沈少_g152-n-20230825085759719164793,4.9539683e-08,1.4746207e-08,2.6119228e-08,2.4501922e-12,0.0,7.305954e-27,6.750201e-12,0
wuzitong_g152-n-20230825085759719164793,4.9539683e-08,1.4746207e-08,2.6119224e-08,5.4909627e-12,0.0,3.5365580000000003e-23,4.9258076e-21,0
爱发电报_g152-n-20230825085759719164793,4.9539683e-08,1.4746207e-08,2.6119222e-08,6.9288464e-12,3.76323e-36,4.2436446e-26,0.26212025,0
编织星空的人SkT_g152-n-20230825085759719164793,4.9539683e-08,1.4746207e-08,2.6119233e-08,1.352207e-11,0.0,5.48955e-27,1.2547475e-09,1
LQ66_g152-n-20230825085759719164793,4.9539683e-08,1.4746207e-08,2.6119224e-08,1.231838e-11,0.0,5.915318e-27,0.09230939,0
da鸟鞠_g152-n-20230825085759719164793,4.9539683e-08,1.4746206e-08,2.6119235e-08,4.4528828e-10,0.0,3.4828280000000004e-23,0.107979655,0
humanbeing123_g151-n-20230824211013576443213,4.9539683e-08,1.4746207e-08,2.6119233e-08,2.7461677e-12,0.0,1.4484301e-27,1.9707969e-08,0
威猛先生2077_g151-n-20230824211013576443213,4.9539683e-08,1.4746207e-08,2.611923e-08,3.4717593e-10,0.0,5.039127e-19,0.035702422,0
抹茶可可猩冰乐_g151-n-20230824211013576443213,4.9539683e-08,1.4746206e-08,2.6119226e-08,5.362897e-10,3.4618406999999998e-34,4.6946072e-23,0.0091356095,0
lukas-kaer_g151-n-20230824211013576443213,4.9539683e-08,1.4746207e-08,2.6119233e-08,2.3124208e-13,0.0,3.082079e-25,0.034782603,0
Aisaka。_g151-n-20230824211013576443213,4.9539683e-08,1.4746207e-08,2.6119235e-08,2.3349161e-11,0.0,7.201085999999999e-26,0.096892044,0
XuanAng_g151-n-20230824211013576443213,4.9539683e-08,1.4746207e-08,2.6119226e-08,3.6427739e-10,0.0,7.1820607e-32,0.19471182,0
周PP-0624_g151-n-20230824211013576443213,4.9539683e-08,1.4746207e-08,2.6119233e-08,2.9723803e-11,0.0,1.9854077e-24,0.0119935535,0
思君眠眠_g151-n-20230824211013576443213,4.9539683e-08,1.4746207e-08,2.6119231e-08,1.3185812e-10,0.0,2.1048826e-16,0.053065874,0
cex0305_g151-n-20230824211013576443213,4.9539683e-08,1.4746207e-08,2.6119231e-08,1.1206745e-11,5.43068e-19,7.426309e-24,0.23958291,1
深海里的鲸鱼先生_g151-n-20230824211013576443213,4.9539683e-08,1.4746207e-08,2.6119233e-08,7.7062745e-11,9.241173000000001e-31,1.5677723e-25,0.026343841,0
曾经的手速丷_g152-v-20230818123022119634435,4.9539683e-08,1.4746206e-08,2.6119224e-08,2.754783e-11,0.0,1.5014499e-26,0.1471083,0
2662126743_g152-v-20230818123022119634435,4.9539683e-08,1.4746206e-08,2.611923e-08,6.4139166e-10,0.025480837,3.9657757999999996e-25,0.3727432,0
擅长凝视美丽女孩_g152-v-20230818123022119634435,4.9539683e-08,1.4746206e-08,2.6119235e-08,9.8414846e-11,0.0,5.0745433e-28,0.24425419,0
PENGOOO_g152-v-20230818123022119634435,4.9539683e-08,1.4746206e-08,2.6119233e-08,7.445756e-11,0.0,1.568482e-21,8.339334e-18,0
SeaPG_g152-v-20230818123022119634435,4.9539683e-08,1.4746206e-08,2.6119226e-08,3.0370882e-12,0.0,2.3867949999999998e-21,0.0043491377,0
你一世情缘nhs_g152-v-20230818123022119634435,4.9539683e-08,1.4746206e-08,2.6119231e-08,5.3281858e-11,1.9607168e-37,1.3456526000000001e-21,0.18374075,1
咸鱼人派派_g152-v-20230818123022119634435,4.9539683e-08,1.4746206e-08,2.6119226e-08,4.401144e-12,0.0,2.4703783e-20,0.13664022,0
耗子榨汁_g152-v-20230818123022119634435,4.9539683e-08,1.4746206e-08,2.6119226e-08,3.0846332e-11,0.0,1.418404e-25,0.059720177,0
昊654_g152-v-20230818123022119634435,4.9539683e-08,1.4746206e-08,2.6119233e-08,7.8259364e-11,3.3263986e-32,8.465502e-24,0.1224307,0
wohsigazi_g152-v-20230818123022119634435,4.9539683e-08,1.4746206e-08,2.6119226e-08,6.6596094e-13,0.0,8.184482699999999e-19,0.23062675,0
一根忧郁的钢笔_g161-20230817005515012366571,4.9539683e-08,1.4746206e-08,2.6119226e-08,2.8824215e-10,0.0,1.6159765000000003e-22,0.023814037,0
Kennys_2.0_g161-20230817005515012366571,4.9539683e-08,1.4746207e-08,2.611923e-08,1.5848897e-11,0.0,9.327567999999999e-26,0.0776528,0
温度不太高i_g161-20230817005515012366571,4.9539683e-08,1.4746206e-08,2.611923e-08,1.2258815e-10,0.0,2.5850072e-26,6.1595664e-08,0
伊-条肥鱼_g161-20230817005515012366571,4.9539683e-08,1.4746206e-08,2.611923e-08,1.632361e-10,0.0,6.6478955e-19,0.044343963,0
航航要加油_g161-20230817005515012366571,4.9539683e-08,1.4746206e-08,2.6119228e-08,1.2182882e-11,4.0172332e-28,2.0812295e-25,2.8508588e-14,0
·樱花不及你的美_g161-20230817005515012366571,4.9539683e-08,1.4746206e-08,2.6119237e-08,1.3243739e-11,0.0,2.6232002000000003e-24,0.015167794,0
白眼残翅果蝇_g161-20230817005515012366571,4.9539683e-08,1.4746206e-08,2.6119231e-08,7.354731e-12,1.1505936e-28,2.4209281e-26,0.050487153,0
转身跳进西湖-m_g161-20230817005515012366571,4.9539683e-08,1.4746206e-08,2.6119235e-08,4.6460886e-12,1.4580148000000001e-24,4.2608763e-26,0.26451832,0
TIANXIADIYITAO_g161-20230817005515012366571,4.9539683e-08,1.4746206e-08,2.6119235e-08,6.220917e-13,0.0,5.2451155e-25,0.025035938,1
yanfannj_g161-20230817005515012366571,4.9539683e-08,1.4746206e-08,2.6119233e-08,7.086688e-11,0.0,2.768902e-18,0.18102032,0
堒崐窝艾尼_g152-n-20230816085803387064193,4.9539683e-08,1.4746205e-08,2.6119226e-08,6.736798e-11,0.0,7.344977000000001e-17,0.37363687,0
她她她12232323_g152-n-20230816085803387064193,4.9539683e-08,1.4746205e-08,2.6119226e-08,4.967569e-10,0.0,1.9353390999999998e-25,0.37971207,0
GG暴打奥特曼_g152-n-20230816085803387064193,4.9539683e-08,1.4746205e-08,2.6119228e-08,4.5488686e-11,0.0,6.212598000000001e-33,0.0,0
BAZRINIB_g152-n-20230816085803387064193,4.9539683e-08,1.4746205e-08,2.6119226e-08,4.8447023e-12,3.0759873e-36,1.2275499999999999e-27,0.0,0
刘洋很烦_g152-n-20230816085803387064193,4.9539683e-08,1.4746205e-08,2.6119226e-08,5.4909627e-12,0.0,5.9023939999999995e-24,0.108749434,0
抹茶丶慕斯_g152-n-20230816085803387064193,4.9539683e-08,1.4746205e-08,2.6119226e-08,1.6588492e-15,0.0,1.9198659e-32,0.0,0
徒劳破妄fH_g152-n-20230816085803387064193,4.9539683e-08,1.4746205e-08,2.6119224e-08,3.0723602e-17,0.0,3.132281e-12,0.2791174,1
一抹阳光-_g152-n-20230816085803387064193,4.9539683e-08,1.4746207e-08,2.6119224e-08,4.602099e-12,0.0,7.296105e-18,1.3594989e-06,0
奇才一名_g152-n-20230816085803387064193,4.9539683e-08,1.4746205e-08,2.6119226e-08,6.63588e-14,0.0,6.827142e-28,0.0,0
pub西瓜_g152-n-20230816085803387064193,4.9539683e-08,1.4746205e-08,2.6119224e-08,7.907813e-12,0.0,7.618428700000001e-31,4.834441e-37,0
Eyx1_g151-n-20230817061046031710625,4.9539683e-08,1.4746205e-08,2.6119226e-08,1.20099234e-11,2.1605706e-34,3.5923542000000004e-24,0.12282484,0
零点黄昏6.6_g151-n-20230817061046031710625,4.9539683e-08,1.4746205e-08,2.6119224e-08,1.5912952e-11,0.0,3.7852086e-24,1.0829928000000001e-30,0
干拉小帅_g151-n-20230817061046031710625,4.9539683e-08,1.4746205e-08,2.6119235e-08,8.9295177e-10,0.0,9.294774e-18,6.624934e-09,1
老段最帅_g151-n-20230817061046031710625,4.9539683e-08,1.4746205e-08,2.6119228e-08,5.4909627e-12,0.0,3.6149056e-20,1.0659328e-12,0
开心麻花情_g151-n-20230817061046031710625,4.9539683e-08,1.4746205e-08,2.6119224e-08,6.970846e-13,0.0,1.5357632e-24,0.03239095,0
肉肉不菜喔_g151-n-20230817061046031710625,4.9539683e-08,1.4746205e-08,2.6119228e-08,5.4909627e-12,0.0,4.5853132000000005e-26,0.0,0
6.Y_g151-n-20230817061046031710625,4.9539683e-08,1.4746205e-08,2.6119226e-08,3.2269272e-12,3.3337124e-13,2.1552423e-32,0.1832436,0
LeviAckerman&_g151-n-20230817061046031710625,4.9539683e-08,1.4746206e-08,2.611923e-08,9.295452e-12,0.0,6.7725506e-34,6.0135677e-05,0
村头齐富贵_g151-n-20230817061046031710625,4.9539683e-08,1.4746205e-08,2.6119224e-08,4.2028507e-12,0.0,2.0362492e-34,4.679645e-36,0
1759158563_g151-n-20230817061046031710625,4.9539683e-08,1.4746205e-08,2.6119233e-08,7.400943e-12,5.3706785e-32,2.2467502999999997e-18,0.034278702,0
丶摩羯摩羯_g151-n-20230816043154723067245,4.9539683e-08,1.4746205e-08,2.611923e-08,2.6032945e-12,0.0,1.9009162e-21,2.7532383e-09,0
我给你0.1秒的机会_g151-n-20230816043154723067245,4.9539683e-08,1.4746205e-08,2.6119231e-08,1.9071188e-12,8.663577e-32,1.4647557000000001e-28,3.525232e-18,0
AGON1ZE_g151-n-20230816043154723067245,4.9539683e-08,1.4746205e-08,2.6119226e-08,8.832593e-11,0.0,4.6304074e-28,7.4278925e-12,0
mengbagai_g151-n-20230816043154723067245,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.9519733e-11,0.0,4.2587902e-35,0.034127645,0
HeMjun_g151-n-20230816043154723067245,4.9539683e-08,1.4746205e-08,2.6119224e-08,4.473054e-11,0.0,3.538964e-18,0.18634275,0
溜溜了HhdU_g151-n-20230816043154723067245,4.9539686e-08,1.4746207e-08,2.6119233e-08,1.2690805e-11,0.0,5.568096499999999e-19,0.028619152,1
农村暴发户_g151-n-20230816043154723067245,4.9539683e-08,1.4746205e-08,2.6119224e-08,3.6170874e-13,0.0,2.5995615000000003e-22,0.0,0
电脑玩家里穙_g151-n-20230816043154723067245,4.9539683e-08,1.4746205e-08,2.6119224e-08,5.4909627e-12,0.0,5.346702600000001e-26,1.5341858e-07,0
慧慧超可爱_g151-n-20230816043154723067245,4.9539683e-08,1.4746205e-08,2.611923e-08,6.9966533e-12,0.0,4.7119278e-17,2.3875878999999996e-25,0
二十四寻川_g151-n-20230816043154723067245,4.9539683e-08,1.4746205e-08,2.6119226e-08,2.8988127e-09,9.492131e-13,3.0072244e-26,0.2217198,0
给你涨涨记性_g151-n-20230816072139922428025,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.4852796e-11,1.2448479e-33,9.129553e-30,8.732386e-05,0
她说是他要的_g151-n-20230816072139922428025,4.9539683e-08,1.4746205e-08,2.6119226e-08,3.2290565e-10,0.0,3.8944884e-24,3.4368327e-08,0
离谱66_g151-n-20230816072139922428025,4.9539683e-08,1.4746206e-08,2.6119226e-08,5.4909627e-12,0.0,3.2857207e-31,7.1366966e-22,0
我是肺雾_g151-n-20230816072139922428025,4.9539683e-08,1.4746206e-08,2.6119226e-08,5.4909627e-12,2.3182409999999998e-34,5.417034999999999e-19,0.070648015,0
重逢终成陌路_g151-n-20230816072139922428025,4.9539683e-08,1.4746206e-08,2.6119226e-08,5.3734975e-11,0.0,5.43296e-22,0.005648213,0
叶小枫的爱_g151-n-20230816072139922428025,4.9539683e-08,1.4746206e-08,2.6119224e-08,1.41499555e-11,1.5131933000000001e-26,3.9939584000000004e-26,0.19338752,0
A.Shmiiy_g151-n-20230816072139922428025,4.9539683e-08,1.4746206e-08,2.6119224e-08,3.113665e-12,0.0,1.0197157999999999e-25,1.849014e-25,0
张亿彤_g151-n-20230816072139922428025,4.9539683e-08,1.4746206e-08,2.6119226e-08,5.4909627e-12,0.0,1.3973005000000001e-30,2.526566e-18,0
趁年轻紧疯JCZ_g151-n-20230816072139922428025,4.9539683e-08,1.4746206e-08,2.6119228e-08,5.368172e-13,0.0,7.110429e-29,7.393416400000001e-28,1
Chhz_g151-n-20230816072139922428025,4.9539683e-08,1.4746206e-08,2.6119224e-08,5.1356788e-12,0.0,6.000712e-28,0.3319993,0
不要压力我鸭_g161-20230815130440200407759,4.9539683e-08,1.4746206e-08,2.6119233e-08,7.9158353e-11,0.0,8.8574265e-24,0.051645577,0
软妹不刚强_g161-20230815130440200407759,4.9539683e-08,1.4746206e-08,2.6119233e-08,9.1124434e-12,2.1034698e-38,3.1237121999999997e-23,0.07146357,0
包包·大人_g161-20230815130440200407759,4.9539683e-08,1.4746206e-08,2.6119226e-08,5.451182e-12,0.0,6.263581e-23,0.03146168,0
HsuNog_g161-20230815130440200407759,4.9539683e-08,1.4746206e-08,2.6119226e-08,5.4909627e-12,0.0,6.186175600000001e-27,0.11703798,0
翼宝想学甩狙_g161-20230815130440200407759,4.9539683e-08,1.4746206e-08,2.6119233e-08,3.6954384e-11,0.0,5.835856e-30,8.272223e-36,0
顾七啊_g161-20230815130440200407759,4.9539683e-08,1.4746206e-08,2.6119235e-08,1.9646676e-10,0.0,1.2455029e-21,5.382912e-12,0
ikun.ming_g161-20230815130440200407759,4.9539683e-08,1.4746206e-08,2.6119224e-08,3.990487e-11,2.6098160000000003e-39,3.8385385e-28,0.138514,0
ikun.zhang_g161-20230815130440200407759,4.9539683e-08,1.4746206e-08,2.6119235e-08,2.2158043e-10,0.0,1.8604257999999997e-18,0.119676724,0
取什么名字好呢嗯_g161-20230815130440200407759,4.9539683e-08,1.4746206e-08,2.611923e-08,6.758028e-12,0.0,3.2646e-27,0.094136275,0
TIANXIADIYITAO_g161-20230815130440200407759,4.9539683e-08,1.4746205e-08,2.6119226e-08,5.4909627e-12,0.0,3.6163888999999996e-25,0.104640044,1
Lovepoem1_g152-n-20230827183854620085807,4.9539683e-08,1.4746205e-08,2.6119231e-08,3.5828582e-12,0.0,5.2064897e-28,0.0391635,0
爱小葛的小陈_g152-n-20230827183854620085807,4.9539683e-08,1.4746205e-08,2.611923e-08,6.960675e-11,1.5439119999999998e-20,3.058569e-29,0.09912841,0
hongchenQAQ_g152-n-20230827183854620085807,4.9539683e-08,1.4746205e-08,2.6119226e-08,9.7540934e-11,0.0,2.5484694e-21,0.059017215,0
默全安_g152-n-20230827183854620085807,4.9539683e-08,1.4746205e-08,2.6119226e-08,5.4909627e-12,0.0,9.623669e-16,0.10069814,0
日落黄昏._g152-n-20230827183854620085807,4.9539683e-08,1.4746205e-08,2.6119226e-08,1.8574399e-11,0.0,2.9591617e-27,6.797848e-19,1
wlb3139WLB_g152-n-20230827183854620085807,4.9539683e-08,1.4746205e-08,2.6119226e-08,5.238668e-10,0.0,2.4990742e-26,0.3341107,0
是‘叶湘伦呀_g152-n-20230827183854620085807,4.9539683e-08,1.4746205e-08,2.6119224e-08,5.0908784e-11,0.0,1.7730515000000002e-30,0.04931107,0
20块_g152-n-20230827183854620085807,4.9539683e-08,1.4746205e-08,2.6119224e-08,2.0124464e-14,4.1182195e-19,6.1544784e-31,0.1475258,0
smoze_g152-n-20230827183854620085807,4.9539683e-08,1.4746205e-08,2.6119226e-08,6.514052e-11,0.0,1.7361905e-32,1.8736586e-08,0
胖胖的肉肉_g152-n-20230827183854620085807,4.9539683e-08,1.4746205e-08,2.6119231e-08,3.617509e-11,6.420972e-34,1.1272600500000001e-26,0.017248465,0
鼓风机章鱼哥_g151-n-20230827015831873098876,4.9539686e-08,1.4746207e-08,2.6119224e-08,7.497229e-12,0.0,9.788712e-19,0.090507306,0
残局还要看你鸡哥_g151-n-20230827015831873098876,4.9539686e-08,1.4746207e-08,2.6119222e-08,2.4166338e-10,0.0,2.0385042e-35,0.0,0
yiyo66688_g151-n-20230827015831873098876,4.9539686e-08,1.4746207e-08,2.6119226e-08,4.884077e-09,0.0,1.5278565e-15,0.1891206,0
沈奕懿_g151-n-20230827015831873098876,4.9539686e-08,1.4746207e-08,2.6119226e-08,9.331685e-12,3.014955e-31,2.3350971000000002e-17,0.1238513,0
2158709560pxy_g151-n-20230827015831873098876,4.9539683e-08,1.4746206e-08,2.6119224e-08,1.7368589e-10,0.0,4.3341704e-22,0.26095417,0
安河北桥_g151-n-20230827015831873098876,4.9539686e-08,1.4746207e-08,2.6119226e-08,9.7291314e-11,0.0,1.9725438e-21,5.674103e-16,0
Traohu314p_g151-n-20230827015831873098876,4.9539686e-08,1.4746207e-08,2.6119226e-08,1.00357405e-11,1.3860469e-31,5.3774924e-20,2.7827292e-23,1
响不了的钟_g151-n-20230827015831873098876,4.9539686e-08,1.4746207e-08,2.6119235e-08,2.8193168e-12,6.640784e-37,1.1206974e-21,0.04231013,0
X1e_Fen9_g151-n-20230827015831873098876,4.9539683e-08,1.4746207e-08,2.6119226e-08,5.1623587e-11,0.0,1.1379051e-16,1.13429675e-08,0
周阿星_g151-n-20230827015831873098876,4.9539686e-08,1.4746207e-08,2.6119226e-08,5.4909627e-12,0.0,5.4884643e-19,5.461296e-26,0
中二恋爱说唱家_g151-n-20230828141118480064035,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.1604244e-10,0.0,5.1570377000000006e-21,0.005794151,0
.西门铁柱._g151-n-20230828141118480064035,4.9539683e-08,1.4746205e-08,2.6119235e-08,1.467149e-11,0.0,2.1862852e-23,0.09520661,0
leo-auto_g151-n-20230828141118480064035,4.9539683e-08,1.4746205e-08,2.6119231e-08,5.464163e-12,0.0,1.0923406e-22,1.5643002e-15,0
爱她似狙_g151-n-20230828141118480064035,4.9539683e-08,1.4746206e-08,2.611923e-08,2.6668041e-11,0.0,5.1455914e-24,2.326202e-12,0
AnBian67_g151-n-20230828141118480064035,4.9539683e-08,1.4746205e-08,2.6119226e-08,4.024821e-11,0.0,1.3229561e-28,0.109500974,0
Shddddddock_g151-n-20230828141118480064035,4.9539683e-08,1.4746205e-08,2.6119228e-08,2.990869e-10,5.969452e-34,1.4295255000000002e-27,0.10601901,0
小y君._g151-n-20230828141118480064035,4.9539683e-08,1.4746205e-08,2.6119226e-08,6.3964944e-10,0.0,2.4342524e-25,0.09957749,0
bigdanz_g151-n-20230828141118480064035,4.9539683e-08,1.4746205e-08,2.6119231e-08,4.907208e-10,0.0,2.4888269000000003e-22,0.26679152,1
小泽马夫_g151-n-20230828141118480064035,4.9539683e-08,1.4746205e-08,2.6119231e-08,8.323475e-11,0.0,7.765620000000001e-23,0.14446883,0
351S_g151-n-20230828141118480064035,4.9539683e-08,1.4746205e-08,2.6119231e-08,1.2912968e-12,0.0,2.1095847e-30,0.044558886,0
koudai43_g159-n-20230815190953646163392,4.9539683e-08,1.4746207e-08,2.6119233e-08,4.1313206e-11,0.0,3.24697e-19,0.1525226,0
t1581876853_g159-n-20230815190953646163392,4.9539683e-08,1.4746207e-08,2.6119224e-08,7.6315197e-13,0.0,1.1382091e-20,7.321647299999999e-37,0
遍地梧桐Tam_g159-n-20230815190953646163392,4.9539683e-08,1.4746207e-08,2.6119224e-08,1.08166765e-11,0.0,2.712612e-19,6.020495e-26,1
新一Meizu_g159-n-20230815190953646163392,4.9539683e-08,1.4746207e-08,2.6119226e-08,7.49515e-12,0.0,7.8228894e-20,0.18662469,0
Rakky_g159-n-20230815190953646163392,4.9539683e-08,1.4746207e-08,2.6119224e-08,2.4326579e-11,0.0,1.4689153e-33,0.0001239585,0
武软陈冠希_g159-n-20230815190953646163392,4.9539683e-08,1.4746207e-08,2.6119231e-08,1.2419557e-11,0.0,4.4607534999999995e-25,0.41610098,0
thelatter12_g159-n-20230815190953646163392,4.9539683e-08,1.4746206e-08,2.6119226e-08,4.542117e-12,0.0,2.4886440000000003e-31,1.6338157e-08,0
EplCMMsp1_g159-n-20230815190953646163392,4.9539683e-08,1.4746207e-08,2.6119233e-08,1.1368058e-09,5.548588e-20,5.8983105e-36,0.07838565,0
这一枪叫做·晚安_g159-n-20230815190953646163392,4.9539683e-08,1.4746207e-08,2.6119226e-08,4.2740284e-10,0.0,2.6905023e-12,0.039961804,0
凶猛笨熊_g159-n-20230815190953646163392,4.9539683e-08,1.4746207e-08,2.6119231e-08,4.682324e-10,0.0,2.360672e-15,0.00036325594,0
请不要啊啊大叫_g161-20230815223138806764734,4.9539683e-08,1.4746207e-08,2.6119224e-08,2.2239068e-12,0.0,3.976228e-23,0.0403356,0
只会跑打。_g161-20230815223138806764734,4.9539683e-08,1.4746207e-08,2.6119226e-08,1.576761e-11,0.0,2.744263e-18,0.09380453,0
真的菜别骂！_g161-20230815223138806764734,4.9539683e-08,1.4746206e-08,2.6119231e-08,3.3057131e-12,0.0,1.6066431000000001e-24,0.0457649,0
Sob-Hey_g161-20230815223138806764734,4.9539683e-08,1.4746207e-08,2.6119226e-08,7.2182776e-13,0.0,2.5236121000000002e-26,0.020674832,0
热污染违反_g161-20230815223138806764734,4.9539683e-08,1.4746207e-08,2.6119231e-08,1.4464119e-10,0.0,1.5663176e-23,0.019260846,0
2698163992_g161-20230815223138806764734,4.9539683e-08,1.4746206e-08,2.6119235e-08,2.8981248e-10,8.830007599999999e-35,9.979899000000001e-22,1.4902142e-06,0
TANGQIANYU_g161-20230815223138806764734,4.9539683e-08,1.4746207e-08,2.6119224e-08,9.64767e-13,0.0,9.488704e-24,0.2568099,0
你们可能带不动我_g161-20230815223138806764734,4.9539683e-08,1.4746207e-08,2.6119233e-08,2.2408076e-12,9.78616e-39,4.1921576000000005e-22,1.6774129e-14,0
你叫什么！_g161-20230815223138806764734,4.9539683e-08,1.4746207e-08,2.6119226e-08,5.4909627e-12,0.0,1.1164398e-18,0.047424633,0
突击手蔡徐j_g161-20230815223138806764734,4.9539683e-08,1.4746207e-08,2.6119224e-08,2.6267417e-11,0.0,7.5564656e-28,1.697464e-10,0
秋秋爱洽曲奇_g161-20230828172054532755229,4.9539683e-08,1.4746206e-08,2.611923e-08,7.4158825e-11,0.0,2.752384e-21,2.4921247000000003e-27,1
这个少年又白给了_g161-20230828172054532755229,4.9539683e-08,1.4746206e-08,2.6119233e-08,2.5198418e-10,0.0,1.5878929999999998e-20,1.2481288e-27,0
.勋._g161-20230828172054532755229,4.9539683e-08,1.4746206e-08,2.6119226e-08,9.313128e-11,0.0,5.524175e-21,2.6789316e-15,0
湖南m0nesy._g161-20230828172054532755229,4.9539683e-08,1.4746206e-08,2.6119224e-08,1.4205744e-12,0.0,5.121876e-20,1.7865500999999998e-19,0
